file_name,track_name,artist,lyrics
share_video_7326462348787535136_.mp3,goosebumps,Travis Scott,"[Intro: Travis Scott]
Yeah
7:30 in the night, yeah
Ooh, ooh
[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, yeah
[Verse 1: Travis Scott]
7-1-3
Through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad, I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (Brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (Brr, brr, brr)"
share_video_7339573284847111429_.mp3,Made for Me,Muni Long,"[Intro]
Mm
Oh
[Verse 1]
The smell of your perfume
I thought I was immune
Lookin' around this room
Can't help but see the traces of you
This moment is surreal
I can't put into words how I feel
[Pre-Chorus]
Twin
Where have you been?
[Chorus]
Nobody knows me like you do (Nobody)
Nobody gon' love me quite like you (Nobody, yeah)
Can't even deny it, every time I try it
One look in my eyes, you know I'm lyin', lyin'
Body to body, skin to skin (I'm never gon' love like this)
I'm never gon' love like this again (Again, yeah)
You were made for me (Just for me)
Said you were made for me (Only for me, yeah, yeah)
Think you were made for me
Oh yeah, you were made for me"
share_video_7326537319517867297_.mp3,Where Is My Mind,Maxence Cyrin,This song is an instrumental
share_video_7323650832904228129_.mp3,redrum (Mixed),21 Savage,"[Intro]
Cai, a noite sobre o nosso amor
Cai, e agora só restou do amor
Uma palavra: Adeus
Woah, woah, woah
[Chorus]
Want it all, I won't leave a breadcrumb
Bitch, what? I thought a nigga said somethin’
Thought a nigga said somethin'
G Block, all we know is redrum
Redrum, redrum, redrum, redrum
G Block, all we know is redrum
Redrum, redrum, redrum, redrum
Nigga, all we know is— (Redrum)
[Verse 1]
Ridin' in the back, it’s a May' (It's a May')
Thirty-two shots in the K (In the K)
Marathon, I really run the A (Run the A)
Say you touched me, how, Sway? (How, Sway?)
Graveyard, that's where the opps stay (Opps stay)
Hypnotize, they do what I say (What I say)
21, niggas don't play (Don't play)
My Glock Gen5 said hey (Said hey)
Take my choppеr everywherе, that's bae (That’s bae)
Get yo’ ass out the car, you givin' Tre (Givin’ Tre)
We been spinnin' through they hood all day (All day)
Niggas say they outside, okay, okay
I can't let a bitch play me, no way (No way)
You a duck if you believe what hoes say (What hoes say)
She got way more bodies than my old K (Old K)
My lil' brother beat his body, OJ (OJ)
Niggas talkin’ 'bout they lit, I'm La Flame (Pussy)
That lil' boy a mascot, he ain't gang (Pussy)
Watch a half a million dollars and it's plain (Pussy)
I don't go through TSA to get on planes (Pussy)
You get pussy without head, then you lame (Pussy)
She knew I was leavin' 'fore I even came (Pussy)
Two revolvers on my waist, John Wayne (Pussy)
Smack niggas, then I get on Live and sing (Yeah)"
share_video_7330804667342966059_.mp3,Wonderwall,Oasis,"[Verse 1]
Today is gonna be the day that they're gonna throw it back to you
And by now, you shoulda somehow realised what you gotta do
I don't believe that anybody feels the way I do about you now
[Verse 2]
And backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before, but you never really had a doubt
I don't believe that anybody feels the way I do about you now
[Pre-Chorus]
And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you, but I don't know how
[Chorus]
Because maybe
You're gonna be the one that saves me
And after all
You're my wonderwall
[Verse 3]
Today was gonna be the day, but they'll never throw it back to you
And by now, you shoulda somehow realised what you're not to do
I don't believe that anybody feels the way I do about you now"
share_video_7332692602669567275_.mp3,Next Level,aespa,"[에스파 ""Next Level"" 가사]
[Verse 1: Karina,
Giselle
]
I'm on the next level, yeah
절대적 룰을 지켜
내 손을 놓지 말아 결속은 나의 무기
광야로 걸어가
알아 네 home ground
위협에 맞서서
제껴라 제껴라 제껴라
[Pre-Chorus: All,
Winter
,
Ningning
]
Ooh-ooh-ooh, eeh!
상상도 못한 black out
유혹은 깊고 진해 (Too hot, too hot)
Ooh-ooh-ooh, eeh!
맞잡은 손을 놓쳐
난 절대 포기 못해
[Chorus: Karina,
Ningning
]
I'm on the next level
저 너머의 문을 열어
Next level 널 결국엔 내가 부셔
Next level, KOSMO에 닿을 때까지
Next level 제껴라 제껴라 제껴라"
share_video_7338626120914423086_.mp3,What You Won't Do for Love,Bobby Caldwell,"[Verse 1]
I guess you wonder where I've been
I searched to find a love within
[Refrain]
I came back to let you know
Got a thing for you and I can't let go
[Verse 2]
My friends wonder what is wrong with me
Well, I'm in a daze from your love, you see
[Refrain]
I came back to let you know
Got a thing for you and I can't let it go
[Pre-Chorus]
Some people go around the world for love
But they may never find what they dream of
[Chorus]
What you won't do, do for love
You've tried everything, but you don't give up
In my world, only you
Make me do for love what I would not do"
share_video_7322226288582757678_.mp3,Think U The Shit (Fart),Ice Spice,"[Intro]
What the fuck I'ma say in the intro?
Hahaha
You want me to say somethin' so bad
(
Stop playin' with 'em, Riot
)
Can you, please?
[Chorus]
Think you the shit, bitch?
You not even the fart (Grrah)
I be goin' hard (Grrah)
I'm breakin' they hearts, like
Bitches be quick, but I'm quicker (Like)
Bitches be thick, but I'm thicker
(Like)
She could be rich, but I'm richer (Damn)
[Verse 1]
Take-takin' her man (Takin' her man)
Don't give a fuck (Don't give a fuck)
Out in the Yams (Out in the Yams)
And I'm keepin' one tucked (Keepin' one tucked)
I make me some jams (I make me some jams)
Unlock that advance (Unlock that advance)
I said four hundred bands (I said four hundred bands)
Just to do my lil' dance (Grrah)
Bitch, I'm a brand (Like)
Bitch, I'm a baddie, I get what I want (Damn)
All in Balenci', I look like a bum
I got the jatty, he just wanna hump (Hump)
Walk through and start shakin' my hips
I'ma dip when I stack all my chips (Like)
Strip a dummy, I want the whole 'fit
I got a French nigga sendin' me tips, grrah"
share_video_7325160950976515370_.mp3,Back To The Basics,Lana Del Rey,"[Intro]
C'mon
[Verse 1]
Baby, we could go
back to the basics
Trailer park love, wearing them ASICS and gold
I can speak Spanish
You can sing for the neighbors
You've been pretty stupid ever since you got famous
[Pre-Chorus 1]
Oh-oh, oh-oh, wrong side of the tracks, boy
Oh-oh, oh-oh, if only we'd go backward
'Cause nobody does it like you
I like the way that you move
That's why I never go through
With leaving you
[Chorus]
Everybody's saying that you're no good for me
Your friends all swear that you've changed
But I
still keep it O.G
This tune could be a reminder of how it all used to be
So shut up, and come on, sing our song
And let's go back to the basics
Let's go back to the basics, baby
Back to the basics
When you're not wasted, I know you'll see"
share_video_7341500656395488544_.mp3,Pour It Up,Rihanna,"[Chorus]
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
[Verse 1]
Strip clubs and dolla' bills, I still got mo' money
Patron shots can I get a refill
I still got mo' money
Strippers going up and down that pole
And I still got mo' money
Four o'clock and we ain't going home, 'cause I still got mo' money
Money make the world go round, I still got mo' money
Bands make your girl go down, I still got mo' money
Lot more where that came from, I still got mo' money
The look in your eyes I know you want some
And I still got mo' money...
[Pre-Chorus]
Oh-ohh-ohh, ohh, oh-oh-oh
All I see is signs, all I see is dolla' signs
Oh-ohh-ohh, ohh, oh-oh-oh
Money on my mind, money, money on my mind
Throw it, throw it up
Watch it fall out from the sky"
share_video_7339992661496991009_.mp3,Dumptruck,Kinfolk Thugs,"[Intro]
Ah-where they at?
(K-K-K-Kin Folk Thugs)
(Hey, hey) I love the way you work it
(Hey, hey) I love the way you work it
Right about now
(Hey, hey) I love the way you work it
This where all the fine ladies take the floor
(Hey, hey) I 'm talkin' 'bout that dump truck
Let me see that dump truck, baby
(
Hey, ladies
)
Now, don't worry bout' it, some dump trucks bigger than others
(
You, you drive me crazy
) It ain't the size of that thang
It's how you dump that dump truck
You know what I'm talkin' 'bout?
[Chorus]
I'm talkin' 'bout that dump truck (C'mon)
Now back it up and dump it (
Hey, ladies
)
Back it up and dump it on me
Back it up and dump it
Back it up and dump it on me
Back it up and dump it
(
You, you drive me crazy
)
Back it up and dump it on me
Back it up and dump it
I'm talkin' 'bout that dump truck"
share_video_7307717753425726762_.mp3,Strangers (Mixed),Kenya Grace,"[Intro]
Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh
Uh-huh, uh-huh
[Verse 1]
It always ends the same
When it was me and you
But every time I meet somebody new
It's like déjà vu (Déjà vu)
I swear they sound the same
It's like they know my skin
Every word they say sounds just like him
And it goes like this
[Chorus]
We'll get in your car and you'll lean to kiss me
We'll talk for hours and lie on the backseat
Uh-huh, uh-huh, uh
Uh-huh, uh-huh
And then one random night when everything changes
You won't reply and we'll go back to strangers
Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh"
share_video_7323262023205227809_.mp3,MANIAC,VIVIZ,"[비비지 ""MANIAC"" 가사]
[Verse 1: SinB,
Eunha
]
힘껏 내팽개친 roses, 말론 안 통하지
역시 어쩜 이리 안 변해
인정 같은 소린 됐고 이쯤에서 끝내, let go
인내심도 out of space
[Pre-Chorus: Umji]
(Ah-ah) 얼룩지는 red carpet
(Ah-ah) 그렇게 또 fade away
(Ah-ah) 치워줘, scarred face
끝까지 신경 쓰여
[Chorus: SinB,
Eunha
]
This love is maniac, maniac, maniac
But I can't killin' it, killin' it, killin' it
사랑 말고 다른 말론 설명할 수 없는 멜로
It's maniac, maniac, maniac
[Post-Chorus: Umji,
SinB
,
Eunha
]
(Ooh-ooh-ooh) 자극적 이끌림
(Ooh-ooh-ooh) 잔인해진 orbit
(Ooh-ooh-ooh)
지겨운 lovephobic, yeah
그래 솔직하자 넌 지금 즐긴 거야"
share_video_7329708546503740714_.mp3,Better Call Frank Again (Radio Edit),MR. LA FRANK THE CEO,This song is an instrumental
share_video_7322488180920372526_.mp3,Prada (Acoustic Version),"cassö, RAYE & D-Block Europe","[Verse 1: RAYE]
'Bout to take my lady Selfridges
New drip on the way, uh-huh
Still sellin' bricks
Half a cake on the way, uh-huh
Take a flight, she wanna take a Lyft
Phone the molly man, he's on the way, uh-huh
I might take her The Shard, I might take her The Ritz
It don't matter, baby, I'm straight, uh-huh
[Verse 2: RAYE]
I feel like I'm in Prince's house
Purple paint all on the walls, uh-huh
Sittin' down on this fancy couch
And I can't see straight, I'm a state, uh-huh
Twenty-two, I'm in Paris, baby
Got strippers tits in my face, uh-huh
Pull up in a Bentley, I want Christian, I want Fendi
[Chorus: RAYE]
I want Prada, ah-ah, ah-ah
Ooh-ooh, ooh-ooh-ooh
I want Prada, ah-ah, ah-ah
Ooh-ooh, ooh-ooh-ooh
I already make that paper, I don't need to chase no clout, wow
I don't usually pipe up, but I don't like how you runnin' your mouth, wow
You a side piecе from east, then I'm a bad bitch from south, wow
I already makе that paper, I don't need to chase no clout, wow
I don't usually pipe up, but I don't like how you runnin' your mouth, wow
You a side piece from east, then I'm a bad bitch from south, wow
Baby, baby, I got more money comin' in than goin' out
Yeah-"
share_video_7323234059495165227_.mp3,Open Arms (feat. Travis Scott) [Mixed],SZA,"[Intro: Norma Rowe]
When
you do your best you ca—, I done told you
When you do your best, hell, that's all you can do
You and me and anybody else
So they always start talkin'
[Verse 1: SZA]
Runnin' away from where I'm from
Never can stay with no one
Lovin' you almost feels like something
When no one's around me
You lost and found me
I was surrounded
With open, open, open
[Chorus: SZA &
Travis Scott
]
Open arms (
Ooh
)
Open arms
You keep me open, I'm so devoted
You keep me open (
Ooh
)
Open arms
I'm so devoted to you, to you, to you
[Verse 2: SZA]
Spent your life bein' hopeless
Chokin' on insecurity
I know ownership's bad
But please put a leash on me anyway
Who needs self-esteem anyway?
I hate myself to make you stay
Push me away, I'll be right here
With open, open, open"
